Goles,Tiros Totales,xG,npxG,xAG,xA,Acciones_que_crean_tiros,Pases_progresivos,Pases_medios_completados,Pases_largos_completados,Pases_en_ultimo_tercio,Pases_balon_vivo,Pases_balon_muerto,Pases_al_hueco,Pases_centros,Pases_completados,Pases_fuera_de_juego,Valla_no_vencida,Errores_defnsivos_ocasion_tiro,Faltas_cometidas,Duelos_aereos_ganados,Veces_que_fue_barrido_regate,Toques_en_zona_ofensiva,Toques_en_area_rival,Pases_recibidos,Pases_progresivos_recibidos,Acarreos_ultimo_tercio,Regates_exitosos,Malos_controles,Perdida_balon,Centros,market_value_million_eur,age_years,GK,DF,MF,FW,nat_Other,nat_ar ARG,nat_be BEL,nat_br BRA,nat_ci CIV,nat_eng ENG,nat_es ESP,nat_fr FRA,nat_it ITA,nat_nl NED,nat_pt POR
0,2,0.30000000000000004,0.30000000000000004,0.2,0.2,5,10,40,6,8,95,3,0,1,84,2,4,0,8,1,2,31,5,79,2,4,4,5,4,1,2.0,20.15068493150685,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1,3,0.5,0.5,0.1,0.0,2,7,28,6,5,102,21,0,13,93,0,6,0,5,5,4,54,6,98,35,4,2,8,5,13,0.8,19.578082191780823,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,32,3.3000000000000003,3.3000000000000003,1.0,1.5,44,67,273,26,52,673,58,2,28,630,2,15,0,27,15,21,269,53,622,69,26,20,24,14,28,9.0,26.87945205479452,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0.0,0.0,0.2,0.0,2,3,42,8,1,77,6,0,0,74,0,8,0,1,0,1,2,2,69,0,0,2,0,0,0,5.0,26.23835616438356,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,14,2.1,2.1,2.1,2.3,29,15,66,11,5,328,6,1,31,265,0,4,0,5,2,21,262,46,340,98,34,12,21,7,31,30.0,20.12876712328767,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,0.0,0.0,0.1,0.0,10,25,150,34,23,274,13,0,0,265,2,24,0,4,12,1,14,4,232,0,4,3,2,2,0,18.0,23.556164383561644,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,13,0.9,0.9,0.2,0.4,16,46,172,27,35,457,58,1,26,438,1,13,3,8,3,8,195,20,402,43,9,4,3,9,26,35.0,21.882191780821916,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2,22,2.5,2.5,2.0,1.1,38,16,48,14,12,207,2,1,8,151,0,14,0,17,33,33,177,50,254,81,12,17,29,14,8,4.0,29.471232876712328,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,4,0.6,0.6,0.0,0.0,4,24,656,68,34,1128,64,0,0,1112,0,74,2,14,38,16,38,16,1046,0,6,18,8,4,0,20.0,19.638356164383563,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,0.1,0.1,0.1,0.0,10,21,166,29,26,393,10,0,0,356,0,22,0,17,12,6,57,0,310,2,6,11,15,11,0,12.0,23.02191780821918,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.0,0.0,0,0,6,0,0,12,0,0,0,10,0,0,0,0,0,0,4,0,10,0,0,2,0,0,0,3.5,20.405479452054795,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,30,3.0,3.0,1.2999999999999998,1.1,52,98,332,59,73,846,19,4,2,782,2,15,0,19,18,22,266,36,818,35,46,23,37,32,2,40.0,24.02191780821918,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,0.2,0.2,0.0,0.1,11,22,59,5,21,131,4,0,1,118,1,5,0,0,5,2,33,2,107,9,7,2,1,3,1,2.5,26.16986301369863,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,6,1.0,1.0,0.7,0.7000000000000001,17,36,165,18,23,401,146,0,34,400,4,26,0,21,6,17,221,13,311,45,13,5,22,12,34,6.0,24.747945205479454,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0.0,0.0,0.0,0.0,2,14,67,4,13,129,4,0,1,128,0,4,0,2,2,0,12,1,117,1,1,2,0,1,1,28.0,29.463013698630135,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.0,0.0,0.4,0.6000000000000001,13,23,113,10,11,264,57,1,37,254,0,3,0,6,3,4,146,7,241,52,27,6,10,2,37,3.5,31.293150684931508,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,16,0.7,0.7,0.4,0.8,44,128,373,87,151,835,44,1,9,770,4,25,0,11,15,10,166,7,736,19,12,6,8,3,9,30.0,27.334246575342465,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1,7,0.1,0.1,0.4,0.3,18,28,139,30,19,393,8,2,6,357,2,10,1,21,11,10,97,3,325,8,5,13,14,12,6,45.0,24.005479452054793,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,3,0.2,0.2,0.0,0.0,2,23,175,40,15,353,16,0,2,321,1,59,0,12,12,2,14,5,313,0,4,4,5,0,2,7.5,25.18904109589041,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,6,0.30000000000000004,0.30000000000000004,0.0,0.0,5,35,197,73,32,479,23,0,0,403,3,53,0,6,26,7,28,8,400,1,8,7,8,2,0,1.0,34.32876712328767,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0.0,0.0,0.0,0.0,0,5,44,10,10,103,2,0,0,100,0,1,0,2,0,1,11,1,93,2,2,2,0,1,0,5.0,17.246575342465754,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0.1,0.1,0.0,0.1,4,13,61,12,24,178,2,0,0,161,0,0,0,2,2,1,44,0,158,2,4,1,0,2,0,30.0,21.252054794520546,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,9,0.5,0.5,0.6,0.5,17,30,192,20,32,446,87,0,8,452,0,25,0,15,11,8,185,25,387,48,9,2,13,2,8,35.0,26.84109589041096,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0.1,0.1,0.0,0.1,0,2,2,1,0,18,0,0,1,13,0,0,0,2,4,1,15,4,19,5,0,1,4,3,1,1.0,19.24109589041096,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2,8,1.2999999999999998,1.2999999999999998,1.3,1.5,20,55,297,61,54,638,34,3,9,550,3,64,0,8,32,2,63,20,512,10,6,12,1,3,9,45.0,24.81095890410959,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5,0.4,0.4,0.2,0.30000000000000004,12,21,88,8,21,188,10,0,4,181,1,4,0,9,2,1,35,7,156,4,7,4,3,4,4,6.0,27.835616438356166,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,4,0.3,0.3,0.3,0.7,4,12,90,14,21,216,17,2,2,199,0,14,0,5,18,1,26,7,170,0,3,4,1,0,2,3.0,29.964383561643835,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.0,0.1,0,7,56,15,8,115,2,0,0,109,0,6,1,3,9,1,3,3,99,1,0,2,2,2,0,2.0,28.96986301369863,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,5,1.1,1.1,0.9,0.30000000000000004,14,7,22,3,7,71,7,0,8,65,0,1,0,2,1,2,41,8,65,12,1,2,0,1,8,20.0,29.24109589041096,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,10,1.5,1.5,0.5,0.1,11,13,37,2,10,158,5,2,9,131,0,3,0,6,7,8,111,16,172,28,20,5,12,8,9,8.0,25.34246575342466,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0.0,0.1,0.2,3,1,5,2,1,19,7,0,2,20,0,1,0,0,1,1,11,4,22,4,2,3,1,1,2,3.5,20.205479452054796,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0.0,0.0,0.0,2,4,8,1,4,43,7,0,4,34,0,2,0,1,0,0,22,1,36,2,3,1,0,1,4,0.9,25.512328767123286,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,13,1.2,0.4,0.8,1.1,26,109,554,86,130,1130,77,1,25,1086,2,66,3,9,34,8,152,16,957,20,26,15,9,5,25,1.5,34.4027397260274,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,6,0.2,0.2,2.0,1.4,16,44,166,36,35,504,79,0,28,482,3,23,1,7,11,9,166,17,443,62,20,8,9,2,28,25.0,30.254794520547946,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0.0,0.0,0.0,0.30000000000000004,9,40,164,65,50,429,15,0,5,341,4,23,0,11,20,4,31,9,350,3,5,6,3,5,5,22.0,28.041095890410958,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,6,0.4,0.4,0.4,0.4,20,22,126,22,18,426,70,0,60,360,0,18,0,14,6,18,242,20,388,80,22,4,16,8,60,3.0,24.78082191780822,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,15,2.7,1.9,2.2,1.4,27,15,38,13,11,185,16,2,24,147,0,3,0,5,5,19,157,33,193,44,11,6,11,3,24,50.0,27.473972602739725,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3,43,4.4,4.4,2.8,3.1,82,106,229,50,67,649,105,5,92,554,5,10,0,24,24,25,509,48,632,111,40,23,41,41,92,18.0,26.175342465753424,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
0,1,0.0,0.0,0.0,0.2,6,24,261,48,29,433,31,1,0,419,0,36,1,16,14,3,25,3,358,3,11,8,4,6,0,10.0,27.665753424657535,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,8,0.5,0.5,0.30000000000000004,0.5,23,65,455,106,77,864,42,1,4,826,3,51,2,14,39,8,58,12,738,6,19,4,10,1,4,30.0,24.71780821917808,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0.0,0.0,0.0,0.0,1,1,2,1,1,11,0,0,0,8,0,5,0,0,1,1,1,0,9,0,0,1,0,1,0,7.0,29.243835616438357,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,46,3.0,3.0,2.8,1.4000000000000001,60,96,422,86,72,1008,62,4,16,908,4,50,12,52,42,26,252,42,892,32,28,34,54,34,16,3.0,21.18904109589041,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,21,3.4,3.4,1.3,1.4,30,63,292,59,68,672,20,2,5,602,6,9,0,10,11,12,202,30,636,43,24,3,13,9,5,10.0,30.28767123287671,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.0,0.0,0,0,11,1,1,25,0,0,0,23,0,3,0,0,1,1,2,0,20,1,0,0,0,0,0,0.3,18.353424657534248,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,4,0.7,0.7,0.4,0.0,5,26,188,30,26,381,33,0,0,368,0,27,0,10,11,5,22,7,298,1,3,4,6,2,0,6.0,26.126027397260273,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,14,1.9,1.9,0.5,0.2,12,11,25,5,12,125,3,0,6,91,0,2,1,14,13,10,108,31,192,55,5,12,35,13,6,10.0,24.30958904109589,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,1,0.1,0.1,0.2,0.1,7,22,198,34,28,351,7,0,1,335,0,17,0,5,8,1,26,3,310,2,6,3,1,0,1,35.0,30.5972602739726,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,15,1.0,1.0,0.9,0.7999999999999999,24,12,44,5,9,180,3,1,8,128,0,15,0,17,26,12,102,27,147,31,3,8,15,8,8,15.0,28.923287671232877,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2,6,0.5,0.5,0.30000000000000004,0.2,23,61,237,53,55,510,38,0,6,468,0,11,0,12,14,5,110,6,395,5,16,5,4,2,6,5.0,34.12054794520548,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,5,0,0,1,3,0,0,0,0,0,2,6,3,6,3,0,0,0,0,1,0.6,21.775342465753425,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0.0,0.0,0.0,0.0,1,2,36,12,1,66,0,0,0,61,0,3,0,2,2,0,2,1,55,0,0,0,0,0,0,6.0,26.567123287671233,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.1,0.0,2,2,6,3,2,32,5,0,1,21,0,5,0,2,2,0,6,1,26,1,1,0,0,0,1,2.0,27.386301369863013,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,17,0.6000000000000001,0.6000000000000001,0.4,0.5,31,30,81,22,27,247,28,1,29,204,1,8,0,21,19,23,148,18,215,17,23,19,18,9,29,5.5,26.627397260273973,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0.1,0.1,0.0,0.0,0,1,1,0,0,10,1,0,0,5,0,1,0,1,2,1,10,4,11,8,1,1,2,1,0,5.0,23.605479452054794,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,5,0.30000000000000004,0.30000000000000004,0.0,0.1,8,36,257,47,32,522,29,1,6,488,3,57,1,7,15,1,35,6,432,10,5,6,8,1,6,6.0,29.432876712328767,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.0,0.0,1,2,11,0,3,24,5,0,0,22,0,3,0,0,0,1,4,0,18,1,1,0,0,0,0,1.8,23.824657534246576,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12,80,10.6,6.2,4.8,5.8,88,92,250,74,50,816,68,8,88,682,6,6,0,22,14,48,574,80,926,154,42,36,52,28,88,40.0,23.605479452054794,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1,10,1.9,1.9,0.5,0.4,13,12,22,8,9,103,7,2,4,94,0,4,0,6,2,6,60,16,107,20,1,1,6,3,4,28.0,26.36986301369863,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,21,0.8,0.8,0.5,1.1,33,65,312,35,80,783,14,6,0,736,1,8,0,7,9,8,281,10,739,5,25,10,12,11,0,20.0,31.01095890410959,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,14,2.0,2.0,0.6000000000000001,0.5,16,10,17,12,9,107,2,1,3,63,0,6,0,15,27,5,77,28,141,23,4,3,20,12,3,6.0,24.232876712328768,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0.0,0.0,0.2,0.2,9,7,53,5,5,145,27,0,8,122,1,16,1,8,6,4,55,5,111,19,6,7,5,2,8,0.8,25.22739726027397,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,57,3.6,3.6,4.8,5.1,111,168,492,177,111,1491,243,12,156,1350,6,54,9,66,45,54,633,54,1302,141,63,66,72,60,156,1.0,20.854794520547944,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1,6,0.9,0.9,2.4,2.4,34,45,210,35,29,648,65,1,32,614,0,25,1,13,12,8,393,43,605,109,25,14,21,7,32,35.0,26.742465753424657,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0.0,0.0,0.6,0.6,16,31,62,15,18,170,27,0,13,155,1,3,1,2,6,3,85,4,138,13,5,4,1,4,13,14.0,29.068493150684933,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.0,0.0,0,0,10,2,0,28,4,0,1,25,1,0,0,0,0,2,12,0,28,4,1,0,3,0,1,5.0,21.232876712328768,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,6,0.5,0.5,0.5,0.2,15,52,156,22,41,430,77,0,6,427,4,24,0,13,13,8,108,15,380,23,9,4,11,6,6,20.0,27.45205479452055,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,28,2.7,2.7,1.9000000000000001,2.0,39,31,78,19,18,303,55,2,66,233,2,15,2,22,24,15,237,26,283,72,11,10,26,11,66,2.5,28.46027397260274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,11,0.8,0.8,0.30000000000000004,0.30000000000000004,11,6,26,7,5,83,17,0,14,68,0,0,0,5,3,3,68,16,84,21,4,4,5,2,14,2.5,27.78082191780822,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,4,0.2,0.2,0.1,0.0,7,16,37,4,10,132,4,0,0,105,2,2,0,0,1,6,34,3,127,9,6,3,8,4,0,10.0,19.016438356164382,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,4,0,0,0,3,1,0,0,0,1,2,5,1,7,4,0,0,0,1,0,0.8,19.08219178082192,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,12,1.5,1.5,1.6,0.6,11,6,23,3,3,89,10,1,10,64,0,5,1,12,4,19,88,21,111,27,8,5,12,10,10,35.0,20.076712328767123,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1,12,1.8,1.8,1.6,1.2,21,13,35,6,3,127,20,0,20,107,0,3,0,8,0,14,132,27,135,41,13,11,4,4,20,15.0,20.28219178082192,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.0,0.0,3,3,15,3,2,35,2,0,1,29,0,3,0,3,1,0,8,0,30,1,0,1,0,0,1,3.4,21.279452054794522,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,24,1.3,1.3,4.4,2.5,61,59,165,39,36,594,77,4,69,550,1,17,0,7,9,38,474,50,627,128,38,21,39,21,69,30.0,22.073972602739726,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.0,0.5,0,0,1,0,0,2,0,0,0,1,0,0,0,1,1,0,2,2,2,1,0,1,0,0,0,2.0,33.676712328767124,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,5,0.4,0.4,0.30000000000000004,0.4,15,37,138,14,25,344,28,0,6,315,2,15,2,15,13,7,114,8,291,12,12,4,7,6,6,25.0,25.52054794520548,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,9,0.9,0.9,1.0,0.8,15,30,231,42,34,533,51,2,9,480,1,56,1,9,31,7,101,16,454,26,13,11,7,2,9,2.0,33.35342465753425,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,6,0.8999999999999999,0.8999999999999999,0.5,0.2,13,14,39,12,13,131,21,0,17,115,1,2,1,3,1,2,76,10,115,16,6,6,7,0,17,22.0,24.465753424657535,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2,19,1.9000000000000001,1.9000000000000001,0.6000000000000001,0.5,23,18,56,7,11,232,13,3,14,174,0,21,0,16,20,28,175,32,278,60,16,26,24,19,14,4.5,23.065753424657533,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
1,5,0.7,0.7,0.7,0.5,8,11,91,18,10,217,30,2,15,200,0,9,0,2,3,2,104,9,192,35,4,3,3,0,15,2.5,35.11232876712329,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,0.1,0.1,0.0,0.1,0,4,41,7,5,69,3,0,1,68,0,4,0,3,2,0,5,1,61,0,0,1,0,0,1,14.0,25.15068493150685,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,7,0.30000000000000004,0.30000000000000004,0.8,0.9,40,147,388,71,131,836,47,0,9,792,5,11,1,11,9,7,219,18,743,29,38,11,14,7,9,32.0,26.03835616438356,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,21,1.0,1.0,1.5,2.4,33,63,189,36,32,583,52,1,106,449,6,26,0,7,6,18,423,48,577,155,32,20,21,18,106,10.0,31.78904109589041,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
0,6,0.0,0.0,0.0,0.2,10,24,90,32,20,282,14,0,4,200,0,8,2,8,2,12,66,4,200,10,2,4,4,2,4,7.0,21.386301369863013,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0.0,0.0,0.5,0.8,13,25,119,17,15,348,55,0,27,334,0,15,0,1,15,4,138,5,281,16,7,4,2,1,27,16.0,22.84931506849315,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,0.5,0.5,0.0,0.1,0,10,80,10,11,165,4,0,0,155,0,5,0,0,5,2,7,5,145,3,1,2,0,0,0,38.0,25.542465753424658,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16,116,14.4,12.8,5.8,4.4,104,80,188,36,40,822,40,4,48,580,2,68,2,52,102,86,694,226,1094,266,74,68,146,100,48,18.0,22.136986301369863,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,8,0.4,0.4,0.9,0.5,21,11,23,5,8,130,10,0,17,92,1,4,0,10,6,16,111,28,143,39,13,13,12,8,17,2.8,23.95068493150685,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
0,4,0.6000000000000001,0.6000000000000001,0.2,0.2,12,54,268,56,36,582,94,2,0,538,2,74,6,16,38,6,56,12,454,14,10,12,18,16,0,11.0,23.33150684931507,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,32,3.3,3.3,2.2,2.7,75,74,194,51,30,615,115,4,115,542,0,10,1,25,18,28,514,59,668,177,39,32,29,23,115,20.0,29.93972602739726,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,7,0.30000000000000004,0.30000000000000004,0.4,0.6,14,25,160,22,15,437,85,0,24,399,2,30,2,13,17,12,181,26,366,50,25,16,9,5,24,25.0,27.797260273972604,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
6,36,4.5,3.7,0.4,0.2,42,52,153,36,56,498,13,2,9,379,2,27,0,33,33,11,165,48,410,37,8,18,38,24,9,12.0,29.63013698630137,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1,5,0.2,0.2,1.1,1.0,23,62,129,20,43,419,15,1,9,355,1,1,1,10,4,15,168,17,391,32,14,10,21,17,9,16.0,25.265753424657536,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,7,0.5,0.5,0.30000000000000004,0.4,9,13,140,19,17,280,6,1,1,221,0,36,0,5,15,4,17,9,218,0,1,6,7,2,1,25.0,25.07945205479452,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,0.1,0.1,0.6000000000000001,0.7,9,16,107,10,16,279,8,3,1,264,0,10,0,7,5,4,43,6,241,9,2,2,7,3,1,12.0,22.263013698630136,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,4,0.6000000000000001,0.6000000000000001,0.2,0.1,5,1,8,3,0,48,1,0,6,34,0,2,0,0,1,6,28,9,51,12,5,3,2,3,6,8.0,28.654794520547945,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0,9,0.30000000000000004,0.30000000000000004,0.2,0.1,8,17,43,20,14,113,21,1,10,101,0,1,0,5,3,1,40,4,104,6,3,2,2,1,10,1.5,21.493150684931507,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,6,1.3,1.3,0.9,0.30000000000000004,14,8,24,0,6,97,2,1,1,78,1,7,0,2,8,2,68,22,99,19,2,5,6,0,1,3.5,32.83287671232877,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,16,1.4,1.4,1.6,1.7,38,66,284,52,59,740,116,2,46,678,4,44,2,14,19,22,227,27,650,76,30,20,21,8,46,15.0,24.526027397260275,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4,0.5,0.5,0.5,0.7,25,45,191,36,33,454,67,0,33,427,1,17,0,5,6,8,134,8,388,31,13,3,3,7,33,3.0,30.304109589041097,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,5,0.30000000000000004,0.30000000000000004,2.2,2.1,32,81,421,25,90,942,95,1,21,930,2,35,3,16,24,12,203,14,812,55,17,11,15,4,21,10.0,29.205479452054796,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,8,1.1,1.1,0.5,0.39999999999999997,10,14,45,4,10,146,9,0,15,111,1,6,0,10,13,5,84,13,142,26,4,8,7,6,15,6.0,27.257534246575343,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,1,0.1,0.1,0.9,0.3,10,14,67,11,10,147,40,0,7,147,0,16,0,3,6,8,73,6,127,15,6,10,10,3,7,18.0,20.873972602739727,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,4,0.1,0.1,0.0,0.0,5,8,32,3,10,87,2,1,0,79,0,3,0,1,1,0,24,4,76,4,7,2,0,0,0,7.5,28.16986301369863,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,10,0.5,0.5,1.0,0.4,33,56,194,22,43,563,7,1,4,467,3,15,0,18,23,16,141,15,461,35,14,16,21,16,4,4.0,24.843835616438355,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,3,0.30000000000000004,0.30000000000000004,0.0,0.0,2,16,166,16,20,277,20,0,0,270,1,16,1,5,12,2,11,4,235,0,2,4,3,0,0,50.0,23.956164383561642,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,15,0.8,0.8,1.5,2.0,36,47,220,37,28,553,95,2,68,552,4,14,2,11,4,12,324,24,540,85,21,16,18,17,68,20.0,23.742465753424657,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,0.0,0.0,0.2,0.1,9,6,56,11,3,105,45,0,9,115,0,8,0,3,1,9,57,0,113,7,1,1,6,4,9,0.9,29.545205479452054,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9,23,7.1,7.1,1.5,1.4000000000000001,24,17,29,3,6,122,7,2,6,83,1,2,0,10,7,9,137,57,162,57,4,1,22,9,6,30.0,22.24931506849315,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,9,0.4,0.4,0.7000000000000001,0.4,24,13,81,9,16,264,25,0,16,207,0,41,0,6,12,13,143,26,244,34,9,10,23,6,16,3.4,23.205479452054796,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,4,0.2,0.2,0.0,0.0,1,12,80,9,12,162,17,0,1,153,0,15,0,1,11,3,21,2,119,0,2,1,1,1,1,6.0,20.66849315068493,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,12,0.7000000000000001,0.7000000000000001,0.30000000000000004,0.5,37,69,244,72,71,661,22,2,15,545,1,26,0,30,31,12,185,9,522,22,15,14,25,18,15,30.0,21.504109589041096,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2,20,3.1,3.1,0.8,0.5,24,42,67,11,23,310,4,1,7,251,2,16,1,17,32,9,173,42,268,48,7,8,11,14,7,35.0,28.923287671232877,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,15,5.3,3.7,0.7,0.6,14,10,39,4,6,197,17,2,8,149,0,8,0,5,15,8,151,45,229,60,9,8,38,15,8,25.0,28.073972602739726,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,1,0.0,0.0,0.4,0.30000000000000004,3,22,52,14,18,163,8,1,3,136,1,18,0,6,10,3,37,5,128,7,4,6,2,3,3,2.5,31.983561643835618,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,18,1.6,1.6,4.9,4.2,72,140,233,92,110,864,95,16,94,689,5,25,2,9,11,27,464,51,779,91,36,31,44,29,94,28.0,24.873972602739727,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2,11,0.30000000000000004,0.30000000000000004,1.3,1.2000000000000002,37,81,273,39,45,797,170,0,76,743,1,55,1,18,20,14,401,42,651,103,45,19,24,15,76,45.0,21.545205479452054,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,10,0.8,0.8,0.7,0.6000000000000001,13,19,72,19,17,212,20,0,14,188,0,7,0,6,3,4,111,12,194,37,8,7,5,2,14,7.0,24.81095890410959,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
